url
https://boxrec.com/en/event/921043
https://boxrec.com/en/event/898385
https://boxrec.com/en/event/888990
https://boxrec.com/en/event/876667
https://boxrec.com/en/event/858171
https://boxrec.com/en/event/817046
https://boxrec.com/en/event/794158
https://boxrec.com/en/event/761409
https://boxrec.com/en/event/775155
https://boxrec.com/en/event/771640
