url,filename,file_path
https://boxrec.com/en/box-pro/16535,en_box-pro_16535.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_16535.html
https://boxrec.com/en/box-pro/274994,en_box-pro_274994.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_274994.html
https://boxrec.com/en/box-pro/154474,en_box-pro_154474.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_154474.html
https://boxrec.com/en/box-pro/245,en_box-pro_245.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_245.html
https://boxrec.com/en/box-pro/984954,en_box-pro_984954.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_984954.html
https://boxrec.com/en/box-pro/777533,en_box-pro_777533.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_777533.html
https://boxrec.com/en/box-pro/23155,en_box-pro_23155.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_23155.html
https://boxrec.com/en/box-pro/532648,en_box-pro_532648.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_532648.html
https://boxrec.com/en/box-pro/26707,en_box-pro_26707.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_26707.html
https://boxrec.com/en/box-pro/777163,en_box-pro_777163.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_777163.html
https://boxrec.com/en/box-pro/957133,en_box-pro_957133.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_957133.html
https://boxrec.com/en/box-pro/591584,en_box-pro_591584.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_591584.html
https://boxrec.com/en/box-pro/31168,en_box-pro_31168.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_31168.html
https://boxrec.com/en/box-pro/805188,en_box-pro_805188.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_805188.html
https://boxrec.com/en/box-pro/870088,en_box-pro_870088.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_870088.html
https://boxrec.com/en/box-pro/739763,en_box-pro_739763.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_739763.html
https://boxrec.com/en/box-pro/615094,en_box-pro_615094.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_615094.html
https://boxrec.com/en/box-pro/150749,en_box-pro_150749.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_150749.html
https://boxrec.com/en/box-pro/706470,en_box-pro_706470.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_706470.html
https://boxrec.com/en/box-pro/838,en_box-pro_838.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_838.html
https://boxrec.com/en/box-pro/815921,en_box-pro_815921.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_815921.html
https://boxrec.com/en/box-pro/567741,en_box-pro_567741.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_567741.html
https://boxrec.com/en/box-pro/657658,en_box-pro_657658.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_657658.html
https://boxrec.com/en/box-pro/64962,en_box-pro_64962.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_64962.html
https://boxrec.com/en/box-pro/570987,en_box-pro_570987.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_570987.html
https://boxrec.com/en/box-pro/856155,en_box-pro_856155.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_856155.html
https://boxrec.com/en/box-pro/85424,en_box-pro_85424.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_85424.html
https://boxrec.com/en/box-pro/625137,en_box-pro_625137.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_625137.html
https://boxrec.com/en/box-pro/365225,en_box-pro_365225.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_365225.html
https://boxrec.com/en/box-pro/856856,en_box-pro_856856.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_856856.html
https://boxrec.com/en/box-pro/11161,en_box-pro_11161.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_11161.html
https://boxrec.com/en/box-pro/14733,en_box-pro_14733.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_14733.html
https://boxrec.com/en/box-pro/599858,en_box-pro_599858.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_599858.html
https://boxrec.com/en/box-pro/1228471,en_box-pro_1228471.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1228471.html
https://boxrec.com/en/box-pro/56540,en_box-pro_56540.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_56540.html
https://boxrec.com/en/box-pro/1139235,en_box-pro_1139235.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1139235.html
https://boxrec.com/en/box-pro/590950,en_box-pro_590950.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_590950.html
https://boxrec.com/en/box-pro/462158,en_box-pro_462158.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_462158.html
